page,title,category,id,url,day,cover_url,short_text
24,One-Eyed Lee: Prologue,,139134,https://darkchibishadow.itch.io/one-eyed-lee-prologue,716,https://img.itch.zone/aW1hZ2UvMTM5MTM0LzY5NTE0OS5wbmc=/315x250%23c/WuR7v3.png,"Learn Lee's origin story in this short, free game!"
50,Extreme Mining,,405497,https://tallbeard.itch.io/extreme-mining,717,https://img.itch.zone/aW1nLzI2NDM5NzMuanBn/315x250%23c/vpUn50.jpg,Extract valuable materials from sentient rocks by mining them with guns.
27,Raik,,46460,https://harryjosiegiles.itch.io/raik,718,https://img.itch.zone/aW1hZ2UvNDY0NjAvMjAyMDMwLmpwZw==/315x250%23c/%2Fuse%2F%2B.jpg,a Scots fantasia about anxiety
5,Code 7 - Episodes 2 & 3 Available Now,,17428,https://goodwolfstudio.itch.io/code-7,719,https://img.itch.zone/aW1nLzIwMTM4NDAuZ2lm/315x250%23c/AofHG3.gif,What would you do if you found yourself trapped on an eerie space station with nothing but a computer?
23,Hot Pot Panic,,268567,https://keanerie.itch.io/hot-pot-panic,720,https://img.itch.zone/aW1hZ2UvMjY4NTY3LzEyOTU2NjUucG5n/315x250%23c/%2BMMxaP.png,"Cook, eat, converse! A game about eating hot pot and awkward conversations."
57,1977: Radio Aut,,218604,https://alexkalopsia.itch.io/1977-radio-aut,721,https://img.itch.zone/aW1hZ2UvMjE4NjA0LzEwMzUwNTkuZ2lm/315x250%23c/wnugWz.gif,
7,BADBLOOD,,43218,https://wsong.itch.io/badblood,722,https://img.itch.zone/aW1hZ2UvNDMyMTgvMTg3MDEyLmdpZg==/315x250%23c/cU5Luw.gif,a deadly game of hide and seek
33,Cats are Liquid - A Better Place,,508896,https://lastquarterstudios.itch.io/cats-are-liquid-a-better-place,723,https://img.itch.zone/aW1nLzI2NjE2MDcucG5n/315x250%23c/hnUucO.png,A 2D platformer about a liquid cat and her friends.
3,Sagebrush,,173796,https://redactgames.itch.io/sagebrush,724,https://img.itch.zone/aW1hZ2UvMTczNzk2LzEyNDE1NjkucG5n/315x250%23c/ajbdTc.png,Explore a cult compound in this narrative adventure game.
10,Plunge,,454448,https://spookybunsgames.itch.io/plunge,725,https://img.itch.zone/aW1nLzIzMDU1MjEucG5n/315x250%23c/2NcUSA.png,Turn-Based Dungeon Plunger!
51,Fusion Shift,,664277,https://halvardo13.itch.io/fusion-shift,726,https://img.itch.zone/aW1nLzM1ODEwODAucG5n/315x250%23c/geNn8k.png,"You are an alien predator from the far corner of space, with the power of manipulating the will of your enemies."
25,MORFOSI｜莫法西,,598162,https://unidot-studio.itch.io/morfosigame,727,https://img.itch.zone/aW1nLzMxNjc0MzEucG5n/315x250%23c/7F1WgU.png,A Metamorphosis Stealth Psychological Horror Game
10,BRKÖUT,,56468,https://smugames.itch.io/brkout,728,https://img.itch.zone/aW1hZ2UvNTY0NjgvNDg5MzkxLmdpZg==/315x250%23c/gLrk1Z.gif,Discover a terrible secret hidden inside your computer.
52,Flewberry,,272816,https://alexgarbus.itch.io/flewberry,729,https://img.itch.zone/aW1hZ2UvMjcyODE2LzEzNzU5MzIuZ2lm/315x250%23c/FW11ds.gif,Adopt a Birb and help it reach new heights!
25,BREAKER,,321557,https://managore.itch.io/breaker,730,https://img.itch.zone/aW1nLzE1ODc3NTAuZ2lm/315x250%23c/KKmFLs.gif,"a blend of breakout, space invaders and ikaruga"
32,ViCam,,623103,https://solocolon.itch.io/vicam,731,https://img.itch.zone/aW1nLzM3MTExNTMucG5n/315x250%23c/a%2F0uT3.png,Video Chat Sim
17,Without Escape,,175272,https://bumpy-trail-games.itch.io/without-escape,732,https://img.itch.zone/aW1hZ2UvMTc1MjcyLzExMDI3ODguanBn/315x250%23c/TUfi7J.jpg,Horror Point and Click Graphic Adventure
58,A Light Long Gone,,645160,https://muddasheep.itch.io/a-light-long-gone,733,https://img.itch.zone/aW1nLzM0NTUwNzguanBn/315x250%23c/%2FCSUNO.jpg,Interactive music album release.
2,Dujanah,,166920,https://jackspinoza.itch.io/dujanah,734,https://img.itch.zone/aW1hZ2UvMTY2OTIwLzc3NDQyOS5naWY=/315x250%23c/8i92Ht.gif,The cost of seeking impossible goals
25,Super Sellout,,340695,https://whalesandgames.itch.io/super-sellout,735,https://img.itch.zone/aW1nLzE5NTc0MjMucG5n/315x250%23c/4tYhvA.png,Hero duty for super profit!
55,Abomination Tower,,12729,https://suggo.itch.io/abomination-tower,736,https://img.itch.zone/aW1hZ2UvMTI3MjkvNDE0NTAucG5n/315x250%23c/sOD7pe.png,Humorously macabre 2D platformer
5,DANGEROUS DUELS,,7819,https://sophieh.itch.io/dangerousduels,737,https://img.itch.zone/aW1nLzE3NzM4MDMucG5n/315x250%23c/nDfpY0.png,Western Local Multiplayer Quick-Draw Deathmatch
43,Haiduc,,467545,https://haiduc.itch.io/haiduc,738,https://img.itch.zone/aW1nLzI3MDYzMTQuanBn/315x250%23c/M1jxan.jpg,
24,Conversations With Emma,,440512,https://yifatshaik.itch.io/conversations-with-emma,739,https://img.itch.zone/aW1nLzIyNDEyMTYucG5n/315x250%23c/%2BNZ%2BgS.png,"A conversation with Emma Goldman about gentrification, Amazon and my subscription box problem"
35,Blockara,,55039,https://hauntedbees.itch.io/blockara,740,https://img.itch.zone/aW1hZ2UvNTUwMzkvMjQ2MTYzLnBuZw==/315x250%23c/7N8N3g.png,Head-to-head competitive puzzle action!
36,Labyrinth of Wild Abyss,,612970,https://cannibalinteractive.itch.io/labyrinth-of-wild-abyss,741,https://img.itch.zone/aW1nLzMyNjA4MTIuZ2lm/315x250%23c/PyoE6W.gif,A 50 floor labyrinth of nonsense
57,How About Spikes,,345037,https://soulpixel.itch.io/how-about-spikes,742,https://img.itch.zone/aW1nLzE3MTIzNzIucG5n/315x250%23c/ri0bDV.png,A 2D metroid-vania like platformer with RPG elements.
20,Fugue,,148521,https://jimjastajay.itch.io/fugue,743,https://img.itch.zone/aW1hZ2UvMTQ4NTIxLzEyNjYyNDIucG5n/315x250%23c/ys9He7.png,"Make music, chimes, and melodies in this musical puzzle game."
49,That Puzzle Game Everyone Knows,,429527,https://pixelbark.itch.io/that-puzzle-game-everyone-knows,744,https://img.itch.zone/aW1nLzIxNjE1NDgucG5n/315x250%23c/JBSMvp.png,"It's that puzzle game, you know  the one."
24,Gataela,,120919,https://atemly-games.itch.io/gataela,745,https://img.itch.zone/aW1nLzI2MTA1NTEucG5n/315x250%23c/uaScOz.png,"A Victorian Steampunk RPG! Debate, convince and negotiate with NPCs in order to save the country!"
54,Soldier of Fortune,,494536,https://jyoungman.itch.io/soldier-of-fortune,746,https://img.itch.zone/aW1nLzI1NTY1OTYucG5n/315x250%23c/F8MLVJ.png,"A game of turn based combat where you control the stats, but not who gets them."
49,Even in Arcadia,,430011,https://girldebord.itch.io/arcadia,747,https://img.itch.zone/aW1nLzIxNTM1MzcucG5n/315x250%23c/xRMRkx.png,"An experiential narrative game about people, plants, and interplanetary capitalism."
3,Glittermitten Grove,,520444,https://twinbeard.itch.io/glittermitten-grove,748,https://img.itch.zone/aW1nLzI3NTA5MzYucG5n/315x250%23c/Npekrd.png,Grow plants and build treehouses in this magical land of faerie delights!
48,Cluster Gun,,522367,https://kid-on-fleek.itch.io/cluster-gun,749,https://img.itch.zone/aW1nLzI3MTI2MjkuZ2lm/315x250%23c/KzsH%2BI.gif,Physical puzzle platformer with GUNZ
13,One-Eyed Lee and the Dinner Party,,395691,https://darkchibishadow.itch.io/one-eyed-lee-and-the-dinner-party,750,https://img.itch.zone/aW1nLzI2ODQ0NzcucG5n/315x250%23c/3hYdxa.png,Help Beracus and Lee escape an underground bunker filled with cultist skeletons!
14,Circa Infinity,,32996,https://kennysun.itch.io/circa-infinity,751,https://img.itch.zone/aW1hZ2UvMzI5OTYvMTQzMjU4LmdpZg==/315x250%23c/Aj8OrQ.gif,A Brain-Melting Platformer
6,The Search,,129425,https://jasongodbey.itch.io/the-search,752,https://img.itch.zone/aW1hZ2UvMTI5NDI1LzU5NDg0MS5wbmc=/315x250%23c/x1jIat.png,A story-driven puzzle-adventure set in a mysterious world where art comes to life!
57,Ambidangerous,,460726,https://pabischoff.itch.io/ambidangerous,753,https://img.itch.zone/aW1nLzIzNDQ0NTgucG5n/315x250%23c/sbK0%2FA.png,Top-down shooter that puts your ambidexterity to the test. Controller required.
16,All You Can Eat,,151107,https://gamechuck.itch.io/allyoucaneat,754,https://img.itch.zone/aW1hZ2UvMTUxMTA3Lzc0MDQyMy5qcGc=/315x250%23c/I8U2Wq.jpg,An interactive comic about a man who spends his entire life in a 24/7 diner
7,Cosmic Rochambo,,100273,https://dean-sick.itch.io/cosmic-rochambo,755,https://img.itch.zone/aW1hZ2UvMTAwMjczLzU4ODIyNy5naWY=/315x250%23c/H%2BtxnQ.gif,Ram people... in spaaaaace
1,Minit,,240797,https://devolverdigital.itch.io/minit,756,https://img.itch.zone/aW1hZ2UvMjQwNzk3LzExNDc0OTMucG5n/315x250%23c/3FJ3CQ.png,Minit is a peculiar little adventure played sixty seconds at a time.
48,Masks,Web,535276,https://samplereality.itch.io/masks,757,https://img.itch.zone/aW1nLzI3ODI3MDYuanBn/315x250%23c/rHJZLv.jpg,On a campus under siege by riot police you count down to the end...
39,Wizard Battle,,452294,https://scottethington.itch.io/wizard-battle,758,https://img.itch.zone/aW1nLzIzNjM4MDMucG5n/315x250%23c/NqeJb3.png,A puzzle game about a wizard falling down a hole.
16,Little Comet,,242461,https://outgunned.itch.io/little-comet,759,https://img.itch.zone/aW1hZ2UvMjQyNDYxLzExNjc5MzQucG5n/315x250%23c/jX2MTV.png,Minigolf in space!
4,Underhero,,36029,https://papercastlegames.itch.io/underhero,760,https://img.itch.zone/aW1nLzM1Nzc3NjIucG5n/315x250%23c/MBfO%2Fs.png,One in a minion
42,The Red Door,,569206,https://yunglads25.itch.io/the-red-door,761,https://img.itch.zone/aW1nLzMwMjgwMDAucG5n/315x250%23c/nptdU6.png,Escape a serial killers home before you become his next victim
55,ACIDTRIP,,268946,https://jrush64.itch.io/acidtrip,762,https://img.itch.zone/aW1nLzI0MTAzMzUucG5n/315x250%23c/B07Geu.png,This game is trippin!!!!
14,Sandcastles,,189431,https://vectorpark.itch.io/sandcastles,763,https://img.itch.zone/aW1hZ2UvMTg5NDMxLzg5MTYxNC5qcGc=/315x250%23c/NfEkQz.jpg,"Conjure castles from the sand, watch the sea consume them.​"
30,Dungeons of Loot,,289555,https://lparkermg.itch.io/dungeons-of-loot,764,https://img.itch.zone/aW1nLzI0NzM4OTYucG5n/315x250%23c/AnESuF.png,"No Fight, Only Loot!"
21,Four Sided Fantasy,,81384,https://serenity-forge.itch.io/four-sided-fantasy,765,https://img.itch.zone/aW1hZ2UvODEzODQvMzgzMjgyLmdpZg==/315x250%23c/qOPz%2FO.gif,Four Sided Fantasy uses screen-wrap to break the limits of your screen.
9,Newfound Courage,,393234,https://newfoundcourage.itch.io/newfound-courage,766,https://img.itch.zone/aW1nLzM2MzkyMDcucG5n/315x250%23c/qghG6N.png,A story-driven game about a gay hero who falls in love with his best friend while the world unravels around them.
13,The Night Fisherman,,655168,https://farfewgiants.itch.io/night-fisherman,767,https://img.itch.zone/aW1nLzM1MzAwNDMuZ2lm/315x250%23c/E36KzK.gif,"A tense, thought-provoking 3D story"
34,Jet Buster,,185491,https://jackdarx.itch.io/jet-buster,768,https://img.itch.zone/aW1hZ2UvMTg1NDkxLzg2NzYxMi5wbmc=/315x250%23c/KB6pLy.png,90s Anthro Bullet Hell Action
45,[HammerA] HammerTime !,,96812,https://airman4.itch.io/hammertime,769,https://img.itch.zone/aW1hZ2UvOTY4MTIvNDUyODg4LmpwZw==/315x250%23c/NqDWuc.jpg,[HammerA] HammerTime ! is an short interactive 2d anime game !
8,Mobius,,371877,https://papercookies.itch.io/mobius,770,https://img.itch.zone/aW1nLzE4NjQ2NzUuZ2lm/315x250%23c/PSYh%2FP.gif,The only game played entirely on a Mobius strip. Play the FREE DEMO!
49,Dead 4 Dress,,506493,https://yifatshaik.itch.io/dead-4-dress,771,https://img.itch.zone/aW1nLzI2MzQ3ODEucG5n/315x250%23c/E6Xb4W.png,Make your own Zombie for Halloween!
56,Falling Skies,,481665,https://thomas09-games.itch.io/fallingskies,772,https://img.itch.zone/aW1nLzM2MTY2MTkucG5n/315x250%23c/HeT30O.png,
22,Naughty Elves - Christmas puzzle game,,206778,https://gurkenlabs.itch.io/naughty-elves,773,https://img.itch.zone/aW1hZ2UvMjA2Nzc4Lzk2ODc0MS5wbmc=/315x250%23c/lFlO5O.png,A Christmas themed 2D pixelart puzzle game.
3,The Testimony of Trixie Glimmer Smith,,282335,https://digital-poppy.itch.io/trixie,774,https://img.itch.zone/aW1hZ2UvMjgyMzM1LzEzODY2MjIucG5n/315x250%23c/kB%2BBWU.png,Trixie Glimmer Smith finds a haunted book. Hijinks ensue.
15,The Guilt and the Shadow,,27899,https://oophok.itch.io/tgats,775,https://img.itch.zone/aW1hZ2UvMjc4OTkvMTc4Mzc0LnBuZw==/315x250%23c/O0Yblp.png,A short story exploration puzzle platformer inspired by the old point and click games.
38,Alfal's Grove,,448812,https://ryanscott.itch.io/alfals-grove,776,https://img.itch.zone/aW1nLzIzMjQ1MDEucG5n/315x250%23c/CXb54E.png,Go fast. Tear out their hearts. Use them to... buy stuff.
55,Hooks And Shotguns,,665371,https://fifthedgestudios.itch.io/hooks-and-shotguns,777,https://img.itch.zone/aW1nLzM1OTMzMDIucG5n/315x250%23c/mI2urg.png,
18,PQ93,Tool,272530,https://pennie.itch.io/pq93,778,https://img.itch.zone/aW1nLzIyNTY0ODMucG5n/315x250%23c/M7pmDi.png,a fantasy console for making small games
11,Kaiju Big Battel: Fighto Fantasy,,331869,https://super-walrus-games.itch.io/kaiju-big-battel-fighto-fantasy,779,https://img.itch.zone/aW1nLzE2NDI5OTQucG5n/315x250%23c/xdyvJl.png,"Travel through time with big, punchy monsters in this 16-bit style RPG!"
1,Hex Kit,Tool,117957,https://cone.itch.io/hex-kit,780,https://img.itch.zone/aW1nLzI1Njg0NzEucG5n/315x250%23c/lmoJy9.png,Hex Mapping tool for table top RPGs
33,Towayami,,404481,https://approductions.itch.io/towayami,781,https://img.itch.zone/aW1nLzIwMDgwOTkucG5n/315x250%23c/hw7ecJ.png,永久闇
31,CORPSE REVIVER,,544884,https://prophetgoddess.itch.io/corpse-reviver,782,https://img.itch.zone/aW1nLzI5MDg5MzcuZ2lm/315x250%23c/TPGqmA.gif,a nightmare psychedelic trash pixel vertical scrolling shooter
1,Lenna's Inception,,815,https://tccoxon.itch.io/lennas-inception,783,https://img.itch.zone/aW1hZ2UvODE1LzEwODMzNjAucG5n/315x250%23c/KDvTTE.png,Procedurally generated Gameboy-style action-adventure game
52,"Just one, must choose",,460816,https://gooonzalo.itch.io/just-one-must-choose,784,https://img.itch.zone/aW1nLzIzNDQ3MDUuanBn/315x250%23c/5%2BDVTg.jpg,A colorful narrative experience
45,Discovering Colors - Animals,,61563,https://frogames.itch.io/discovering-colors-animals,785,https://img.itch.zone/aW1hZ2UvNjE1NjMvMjc4MDY4LnBuZw==/315x250%23c/9s6wp1.png,Coloring for kids
34,Micron,,39672,https://apparitiongames.itch.io/micron,786,https://img.itch.zone/aW1hZ2UvMzk2NzIvMTcxMzA1LnBuZw==/315x250%23c/zrjHzv.png,A fusion of puzzle and rhythm gameplay.
18,Midnight Manor,,549724,https://travm.itch.io/midnight-manor,787,https://img.itch.zone/aW1nLzMwNDM2NTQucG5n/315x250%23c/9KPVJN.png,"A short narrative ""pick-em-up"" platformer."
40,Nano Driller,,377357,https://ultigonio.itch.io/nano-driller,788,https://img.itch.zone/aW1nLzE4ODg5NzEucG5n/315x250%23c/1W7B1Z.png,"A brisk, meditative puzzle action game!"
51,This Call May Be Recorded,,655876,https://jontopielski.itch.io/this-call-may-be-recorded,789,https://img.itch.zone/aW1nLzM1MjY1MTIucG5n/315x250%23c/%2BufHCO.png,Welcome to your new job as a Telemarketer!
20,PuPaiPo Space Deluxe,,500197,https://bolhut.itch.io/pupaipo-space-deluxe,790,https://img.itch.zone/aW1nLzI3NzE2NDQucG5n/315x250%23c/HLXn9M.png,Hop into your spaceship and battle waves of opponents to find the legendary space pizza! Now 100% more Deluxe than ever!
9,The Land of Glass,,246107,https://dual-wield-software.itch.io/the-land-of-glass,791,https://img.itch.zone/aW1hZ2UvMjQ2MTA3LzExNzkyNDMucG5n/315x250%23c/L1Xpcn.png,"Choose your heroes, build your deck, and save Vitrerran."
8,Puzzle Puppers,,111969,https://cardboardkeep.itch.io/puzzle-puppers,792,https://img.itch.zone/aW1hZ2UvMTExOTY5LzUyODY1MC5naWY=/315x250%23c/5ne3D8.gif,A game about draggin' out doggos.
39,The Death of the Corpse Wizard,,138957,https://featurecreeps.itch.io/corpsewizard,793,https://img.itch.zone/aW1hZ2UvMTM4OTU3LzYzNzEzNC5wbmc=/315x250%23c/Zx43DK.png,"The Death of the Corpse Wizard is a coffee-break, arena Rogue-like."
4,GNOG,,181195,https://ko-op.itch.io/gnog,794,https://img.itch.zone/aW1hZ2UvMTgxMTk1LzEzNTIwMDMucG5n/315x250%23c/KP8pHo.png,Tactile puzzle boxes
55,Blood Bullets & Ballet,,587159,https://nebulaprojects.itch.io/blood-bullets,795,https://img.itch.zone/aW1nLzM3Mjc0ODEucG5n/315x250%23c/xnHyx%2F.png,La bailarina debe usar sus armas anti blindaje para detener una operación de la mafia
17,QLRZ,,13254,https://qlrz.itch.io/qlrz,796,https://img.itch.zone/aW1hZ2UvMTMyNTQvMTI1NTU2LmpwZw==/315x250%23c/YAjV4t.jpg,mixing & matching colors action/puzzle videogame
22,forma.8,,665814,https://mixedbaggames.itch.io/forma8,797,https://img.itch.zone/aW1nLzM1OTc5NjEucG5n/315x250%23c/TnFuh%2B.png,Explore a remote alien planet with a unique visual style.
20,whirlibird,,648621,https://farfromsleep.itch.io/whirlibird,798,https://img.itch.zone/aW1nLzM0ODI0MDIucG5n/315x250%23c/nogfYu.png,arcade save-'em-up with a chill summer vibe
17,Picky Pop,,73625,https://froachclub.itch.io/picky-pop,799,https://img.itch.zone/aW1hZ2UvNzM2MjUvNDE5NDY5LmdpZg==/315x250%23c/U2uvKz.gif,Pick & Pop with the best of 'em
14,"Oh Jeez, Oh No, My Rabbits Are Gone!!!",,525433,https://studionevermore.itch.io/oh-jeez-oh-no-my-rabbits-are-gone,800,https://img.itch.zone/aW1nLzI3MjkzNTEucG5n/315x250%23c/reZvA1.png,A puzzle game about cute girls rescuing a hundred cute rabbits!
50,kno,,638201,https://vismaya.itch.io/kno,801,https://img.itch.zone/aW1nLzM0MjM1MDcucG5n/315x250%23c/q2vtWz.png,A game that helps you practise a form of mindful journaling for clarity of mind.
52,Nelly Cootalot: Spoonbeaks Ahoy!,,664744,https://ashgames85.itch.io/nelly-cootalot-spoonbeaks-ahoy,802,https://img.itch.zone/aW1nLzM1ODczODUucG5n/315x250%23c/amJw2o.png,Nelly Cootalot is the stupidly named pirate adventurer with a heart of gold.
47,Brick Breaker Remix,,65110,https://whilefun.itch.io/brick-breaker-remix,803,https://img.itch.zone/aW1hZ2UvNjUxMTAvMjk0MzQ4LnBuZw==/315x250%23c/2wAbTe.png,A remix of the classic game you know and love
17,Jupitron Game Collection Vol.1,,38889,https://jupitron.itch.io/jupitron-13-in-1-game-collection-vol1-attack,804,https://img.itch.zone/aW1hZ2UvMzg4ODkvMTY5NTcwLmpwZw==/315x250%23c/%2BF2SGP.jpg,
21,Purple Chicken Spaceman,,465908,https://holmadegames.itch.io/purple-chicken-spaceman,805,https://img.itch.zone/aW1nLzIzNzY3MDYucG5n/315x250%23c/1qYy8U.png,Are you chicken enough?
12,You Died but a Necromancer revived you,,378420,https://bolhut.itch.io/you-died-but-a-necromancer-revived-you,806,https://img.itch.zone/aW1nLzIwMTI3MjcucG5n/315x250%23c/lXxjKx.png,The pathways are narrow and full of traps and the floor will start exploding behind you if you take too long!
50,Clash of Coins,,419614,https://zwizausch.itch.io/clash-of-coins,807,https://img.itch.zone/aW1nLzIwOTczNDkuZ2lm/315x250%23c/BzEiQD.gif,Local 2 player brawler fun on a shapeshifting arena in the clouds!
2,Loot Rascals,,78257,https://hollowponds.itch.io/lootrascals,808,https://img.itch.zone/aW1hZ2UvNzgyNTcvNDU5OTc5LnBuZw==/315x250%23c/oJhOeA.png,"A TALE OF FRIENDSHIP, LOSS AND REDEMPTION... IN OUTER SPACE!"
10,Cats are Liquid - A Light in the Shadows,,36772,https://lastquarterstudios.itch.io/cats-are-liquid-a-light-in-the-shadows,809,https://img.itch.zone/aW1nLzE2OTg1OTEucG5n/315x250%23c/xxaAKo.png,A minimalistic 2D platformer about a cat with the ability to transform into liquid.
16,[Standalone] The Tail Makes the Fox - Episode 1 Deluxe Goodies,Other,182685,https://reineworks.itch.io/standalone-the-tail-makes-the-fox-episode-1-deluxe-goodies,810,https://img.itch.zone/aW1hZ2UvMTgyNjg1Lzg1NDA5MC5wbmc=/315x250%23c/XbbcRD.png,Get all the goodies from the deluxe edition without having to purchase the base game!
56,a milky way,,582042,https://hdme.itch.io/a-milky-way,811,https://img.itch.zone/aW1nLzMwNjY2MDUucG5n/315x250%23c/nu9eFN.png,"Four beaver dad's go on a space mission, to steal milk from the milky way."
20,Ouroboros: The Sacrifice,,27787,https://firgof.itch.io/ouroboros-the-sacrifice,812,https://img.itch.zone/aW1hZ2UvMjc3ODcvMTE0MjA1LnBuZw==/315x250%23c/E1YrX%2F.png,A short horror-themed adventure set in a dark fantasy world.
45,Cotrio,,322517,https://bialek.itch.io/cotrio,813,https://img.itch.zone/aW1nLzE1OTMxNjEucG5n/315x250%23c/y4%2BqMb.png,The most beautiful way to move your brain and imagination
58,tri.Attack();,,666985,https://demmydev.itch.io/triattack,814,https://img.itch.zone/aW1nLzM2MTExMDkucG5n/315x250%23c/Cr%2Bife.png,A simple but fun arcade game with a yoyo-like projectile
27,WaveCrash!!,,32275,https://flyover-games.itch.io/wavecrash,815,https://img.itch.zone/aW1hZ2UvMzIyNzUvMTM0MTg0OC5wbmc=/315x250%23c/vtSgpB.png,Head-to-head puzzle brawling action!!
14,Combo Postage,,277310,https://hacksawunit.itch.io/combo-postage,816,https://img.itch.zone/aW1nLzIyNDg1OTUucG5n/315x250%23c/CJUZti.png,"Small 1-player puzzle action game: Dodge, tape, and stomp boxes!"
